-1.2361111111111112,-0.039999999999999966,0.30000000000000004
-0.91111111111111087,0.038000000000000034,0.56
0.15138888888888902,0.09000000000000002,0.7333333333333334
0.99722222222222245,0.090000000000000024,0.73333333333333339
1.213888888888889,0.10741669750802302,0.79138899169341004
-0.58611111111111092,0.11600000000000002,0.8200000000000001
1.3724998971954792,0.15500000000000005,0.95000000000000018
-0.26111111111111096,0.19400000000000003,1.08
1.4305555555555558,0.22000000000000006,1.1666666666666667
0.063888888888889106,0.272,1.34
1.3724998971954792,0.28500000000000003,1.3833333333333335
1.213888888888889,0.33258330249197698,1.5419443416399234
0.38888888888888906,0.35,1.6
0.99722222222222234,0.34999999999999998,1.6000000000000001
